t,tracked,n_obs0,n_obs1,mean0,ms
1649764534.770422,1,335,0,70.60,0.57
1649764534.795419,1,311,0,71.46,0.58
1649764534.820416,1,284,0,72.57,0.54
1649764534.845414,1,250,0,73.74,0.55
1649764534.870411,1,224,0,75.43,0.54
1649764534.895408,1,199,0,77.30,0.54
1649764534.920405,1,450,299,79.18,2.61
1649764534.945403,1,344,0,81.10,0.59
1649764534.970400,1,296,0,83.32,0.55
1649764534.995398,1,265,0,85.20,0.53
1649764535.020395,1,241,0,86.74,0.53
1649764535.045392,1,228,0,87.83,0.53
1649764535.070390,1,209,0,89.01,0.52
1649764535.095387,1,198,0,90.10,0.51
1649764535.120384,1,190,0,91.15,0.51
1649764535.145381,1,450,259,92.00,2.57
1649764535.170378,1,358,0,88.47,0.63
1649764535.195376,1,342,0,88.62,0.61
1649764535.220373,1,323,0,89.78,0.60
1649764535.245370,1,306,0,89.31,0.56
1649764535.270368,1,287,0,90.31,0.58
1649764535.295365,1,259,0,85.17,0.56
1649764535.320362,1,231,0,86.95,0.56
1649764535.345360,1,205,0,86.15,0.53
1649764535.370357,1,191,0,88.42,0.55
1649764535.395354,1,450,236,82.45,2.65
1649764535.420352,1,323,0,85.25,0.57
1649764535.445349,1,290,0,79.05,0.56
1649764535.470346,1,268,0,82.33,0.55
1649764535.495343,1,237,0,80.25,0.55
1649764535.520341,1,220,0,83.05,0.52
1649764535.545338,1,197,0,75.69,0.50
1649764535.570335,1,191,0,78.56,0.51
1649764535.595332,1,187,0,74.96,0.52
1649764535.620330,1,450,254,77.36,2.66
1649764535.645327,1,290,0,73.51,0.57
1649764535.670324,1,250,0,76.28,0.53
1649764535.695322,1,226,0,72.76,0.53
1649764535.720319,1,209,0,75.67,0.53
1649764535.745316,1,185,0,72.17,0.49
1649764535.770314,1,450,254,75.53,2.58
1649764535.795311,1,281,0,72.35,0.54
1649764535.820308,1,232,0,75.85,0.52
1649764535.845305,1,210,0,72.63,0.57
1649764535.870303,1,191,0,76.50,0.52
1649764535.895300,1,450,250,73.41,2.59
1649764535.920297,1,288,0,77.21,0.60
1649764535.945294,1,266,0,73.99,0.57
1649764535.970292,1,238,0,78.21,0.53
1649764535.995289,1,204,0,74.83,0.52
1649764536.020287,1,187,0,78.13,0.51
1649764536.045284,1,450,256,73.60,2.57
1649764536.070281,1,295,0,76.64,0.61
1649764536.095278,1,263,0,72.16,0.56
1649764536.120275,1,238,0,75.41,0.55
1649764536.145273,1,207,0,71.21,0.53
1649764536.170270,1,190,0,74.87,0.50
1649764536.195267,1,450,247,70.61,2.51
1649764536.220265,1,284,0,73.91,0.59
1649764536.245262,1,249,0,69.62,0.53
1649764536.270259,1,211,0,73.59,0.50
1649764536.295257,1,196,0,69.75,0.54
1649764536.320254,1,450,237,73.65,2.55
1649764536.345251,1,307,0,69.84,0.61
1649764536.370249,1,279,0,74.70,0.56
1649764536.395246,1,243,0,71.71,0.54
1649764536.420243,1,221,0,76.25,0.54
1649764536.445240,1,200,0,71.74,0.51
1649764536.470237,1,450,213,75.17,2.51
1649764536.495235,1,300,0,70.70,0.58
1649764536.520232,1,258,0,74.09,0.55
1649764536.545229,1,227,0,69.74,0.51
1649764536.570227,1,199,0,73.28,0.50
1649764536.595224,1,450,222,69.30,2.50
1649764536.620221,1,282,0,72.68,0.55
1649764536.645219,1,235,0,68.81,0.52
1649764536.670216,1,203,0,72.78,0.57
1649764536.695213,1,450,220,69.35,2.56
1649764536.720210,1,282,0,72.93,0.58
1649764536.745208,1,241,0,65.30,0.56
1649764536.770205,1,213,0,69.54,0.52
1649764536.795202,1,189,0,65.95,0.54
1649764536.820200,1,450,238,70.00,2.59
1649764536.845197,1,266,0,66.24,0.58
1649764536.870194,1,215,0,70.58,0.53
1649764536.895191,1,185,0,66.63,0.50
1649764536.920189,1,450,175,70.21,2.45
1649764536.945186,1,246,0,65.85,0.56
1649764536.970183,1,202,0,69.55,0.51
1649764536.995181,1,450,180,62.07,102.84
1649764537.020178,1,242,0,65.63,0.61
1649764537.045175,1,207,0,61.93,0.51
1649764537.070172,1,450,176,65.94,2.48
1649764537.095172,1,236,0,62.54,0.56
1649764537.120170,1,198,0,66.27,0.50
1649764537.145167,1,450,175,62.75,2.46
1649764537.170164,1,235,0,66.87,0.71
1649764537.195162,1,188,0,63.76,0.55
1649764537.220159,1,450,171,67.68,2.57
1649764537.245156,1,228,0,64.63,0.56
1649764537.270154,1,187,0,68.84,0.55
1649764537.295151,1,450,183,65.70,2.53
1649764537.320148,1,247,0,68.89,0.59
1649764537.345145,1,196,0,65.34,0.55
1649764537.370142,1,450,175,68.12,2.51
1649764537.395140,1,215,0,64.87,0.54
1649764537.420137,1,450,169,66.79,2.49
1649764537.445135,1,211,0,64.11,0.55
1649764537.470132,1,450,181,66.51,2.53
1649764537.495129,1,212,0,64.42,0.54
1649764537.520127,1,186,0,66.54,0.51
1649764537.545124,1,450,179,64.49,2.50
1649764537.570121,1,198,0,67.00,0.53
1649764537.595118,1,450,158,64.94,2.47
1649764537.620116,1,200,0,66.71,0.52
1649764537.645113,1,450,161,64.44,2.47
1649764537.670110,1,192,0,66.20,0.56
1649764537.695107,1,450,165,64.44,2.45
1649764537.720104,1,450,147,65.76,2.44
1649764537.745102,1,187,0,63.96,0.53
1649764537.770099,1,450,142,65.82,2.48
1649764537.795097,1,185,0,64.27,0.52
1649764537.820094,1,450,150,65.35,2.52
1649764537.845091,1,450,157,64.00,2.51
1649764537.870088,1,450,152,65.14,2.51
1649764537.895086,1,449,162,64.64,2.52
1649764537.920083,1,450,159,65.02,2.46
1649764537.945080,1,450,167,64.65,2.47
1649764537.970078,1,191,0,65.25,0.52
1649764537.995075,1,450,167,65.37,2.53
1649764538.020072,1,450,150,65.17,2.49
1649764538.045069,1,450,168,65.18,2.49
1649764538.070067,1,450,168,65.12,2.49
1649764538.095064,1,450,174,65.64,2.49
1649764538.120061,1,450,164,64.78,2.48
1649764538.145059,1,450,171,65.24,2.48
1649764538.170056,1,450,168,64.53,2.49
1649764538.195053,1,450,174,65.28,2.52
1649764538.220050,1,189,0,63.23,0.56
1649764538.245048,1,450,176,63.99,2.61
1649764538.270045,1,450,174,61.91,2.56
1649764538.295042,1,450,184,63.70,2.62
1649764538.320040,1,187,0,60.96,0.60
1649764538.345037,1,450,195,62.85,2.69
1649764538.370034,1,450,178,60.46,2.68
1649764538.395031,1,450,193,63.00,2.57
1649764538.420029,1,450,190,59.75,2.48
1649764538.445026,1,450,182,62.13,2.48
1649764538.470023,1,190,0,59.03,0.59
1649764538.495021,1,450,177,62.14,2.46
1649764538.520018,1,450,178,58.08,2.48
1649764538.545015,1,450,179,60.96,2.48
1649764538.570012,1,450,170,57.17,2.46
1649764538.595010,1,450,159,60.77,2.45
1649764538.620007,1,450,160,56.10,2.50
1649764538.645004,1,450,171,59.47,2.48
1649764538.670002,1,450,167,55.23,2.54
