t,tracked,n_obs0,n_obs1,mean0,ms
1520530334.850095,1,317,0,23.97,0.57
1520530334.900097,1,297,0,23.95,0.59
1520530334.950928,1,419,373,55.06,2.51
1520530335.000928,1,365,0,55.01,0.57
1520530335.050931,1,351,0,55.53,0.60
1520530335.100933,1,343,0,55.66,0.54
1520530335.150934,1,325,0,55.68,0.50
1520530335.200936,1,302,0,56.42,0.78
1520530335.250937,1,281,0,57.83,0.50
1520530335.300938,1,267,0,58.90,0.48
1520530335.351457,1,215,0,76.98,0.49
1520530335.401459,1,205,0,76.52,0.44
1520530335.451459,1,196,0,76.62,0.67
1520530335.501461,1,188,0,76.51,0.42
1520530335.551462,1,440,400,76.06,2.68
1520530335.601512,1,389,0,76.37,0.67
1520530335.651465,1,366,0,76.24,0.57
1520530335.701467,1,358,0,76.22,0.55
1520530335.750223,1,442,378,31.49,2.78
1520530335.800224,1,380,0,31.46,0.58
1520530335.850226,1,358,0,31.25,0.56
1520530335.900227,1,339,0,31.14,0.61
1520530335.950228,1,317,0,31.99,0.51
1520530336.000230,1,301,0,32.08,0.50
1520530336.050231,1,278,0,32.44,0.49
1520530336.100233,1,271,0,32.17,0.50
1520530336.150177,1,264,0,30.43,0.76
1520530336.200179,1,250,0,30.40,0.49
1520530336.250180,1,246,0,30.62,0.47
1520530336.300182,1,238,0,30.69,0.45
1520530336.350183,1,234,0,30.88,0.72
1520530336.400185,1,226,0,30.97,0.44
1520530336.450186,1,225,0,30.79,0.46
1520530336.500188,1,217,0,30.94,0.45
1520530336.550582,1,438,381,46.10,2.72
1520530336.600584,1,369,0,46.05,0.57
1520530336.650586,1,353,0,46.25,0.54
1520530336.700586,1,346,0,46.11,0.53
1520530336.750588,1,338,0,45.96,0.62
1520530336.800590,1,330,0,45.96,0.53
1520530336.850591,1,313,0,45.79,0.51
1520530336.900594,1,308,0,46.00,0.50
1520530336.950594,1,305,0,45.81,0.60
1520530337.000258,1,260,0,32.99,0.50
1520530337.050259,1,257,0,32.77,0.47
1520530337.100266,1,250,0,32.62,0.49
1520530337.150262,1,240,0,32.64,0.45
1520530337.200351,1,230,0,32.64,0.75
1520530337.250265,1,228,0,32.51,0.45
1520530337.300267,1,222,0,32.21,0.45
1520530337.350269,1,221,0,31.68,0.45
1520530337.400301,1,208,0,32.47,0.67
1520530337.450303,1,195,0,32.24,0.44
1520530337.500304,1,187,0,31.80,0.43
1520530337.550306,1,447,381,31.25,2.98
1520530337.600307,1,364,0,30.61,0.60
1520530337.650309,1,339,0,30.58,0.56
1520530337.700310,1,310,0,30.67,0.53
1520530337.750312,1,290,0,30.57,0.52
1520530337.800854,1,433,386,49.14,2.71
1520530337.850855,1,382,0,49.03,0.70
1520530337.900856,1,352,0,48.79,0.55
1520530337.950858,1,318,0,48.20,0.54
1520530338.000860,1,309,0,48.24,0.57
1520530338.050862,1,289,0,48.19,0.54
1520530338.100863,1,271,0,48.08,0.61
1520530338.150864,1,258,0,48.09,0.50
1520530338.200470,1,209,0,35.04,0.47
1520530338.250473,1,194,0,35.46,0.43
1520530338.300474,1,433,394,35.49,2.73
1520530338.350476,1,384,0,36.19,0.51
1520530338.400477,1,315,0,36.88,0.85
1520530338.450478,1,289,0,37.43,0.51
1520530338.500480,1,273,0,37.89,0.51
1520530338.550481,1,258,0,38.27,0.47
1520530338.600260,1,223,0,30.44,0.46
1520530338.650261,1,215,0,30.25,0.44
1520530338.700263,1,199,0,30.54,0.59
1520530338.750266,1,185,0,29.68,0.41
1520530338.800266,1,432,328,29.15,3.43
1520530338.850267,1,315,0,28.66,0.56
1520530338.900269,1,282,0,28.05,0.51
1520530338.950270,1,254,0,27.25,0.49
1520530339.000272,1,223,0,26.47,0.52
1520530339.050959,1,434,356,52.61,2.56
1520530339.100960,1,371,0,52.77,0.91
1520530339.150962,1,341,0,52.82,0.56
1520530339.200963,1,317,0,53.26,0.54
1520530339.250965,1,298,0,52.91,0.54
1520530339.300966,1,280,0,53.25,0.60
1520530339.350968,1,261,0,53.37,0.49
1520530339.400970,1,254,0,53.81,0.41
1520530339.451687,1,433,372,81.57,2.99
1520530339.501689,1,332,0,82.65,0.58
1520530339.551691,1,295,0,83.57,0.52
1520530339.601692,1,274,0,84.54,0.51
1520530339.651693,1,257,0,84.78,0.80
1520530339.701695,1,237,0,85.14,0.52
